SITE_ID,SECMEAN,COLOR,CHLA,COND,DOC,NTL,PTL,LON_DD,LAT_DD,COM_ID,ELEV_PT,DEPTHMAX,AREA_HA,survey
NLA06608-R322,3.11,5,2.03,56,1.65,219,7,-80.079728,36.807826,8674019,296.72,41,1170.62307,2007
NLA06608-R323,1.05,18,15.96,208,5.12,629,26,-76.649661,36.841537,10052324,9.04,7.5,259.1218849,2007
NLA06608-R324,2.4,4,4.67,172,3.58,366,6,-76.830652,37.357963,10062553,18.13,16,359.8780203,2007
NLA06608-R326,0.65,18,27.52,85,5.54,740,31,-76.906472,37.43234,10062355,0,7,433.2759339,2007
NLA06608-R328,5.81,9,2.24,63,3.05,277,9,-80.87554,37.042659,6883552,657.7,12.6,73.70344605,2007
NLA06608-R333,1.47,5,8.48,314,3.15,366,22,-76.707685,37.303695,9895436,8.76,9.2,79.72381063,2007
NLA06608-R334,1.65,7,8.48,27,4.42,311,12,-78.156495,39.514306,0,335.19,3.4,82.81478383,2007
NLA06608-R336,1.03,4,12,18,3.09,169,4,-80.953739,37.974885,6919138,748.38,5.4,6.966560252,2007
NLA06608-R34,3.33,7,2.51,28,2.15,309,3,-78.682256,40.270346,4752516,726.79,6.3,18.92982358,2007
NLA06608-R5:KATHRYN,2.34,5,4.1,85,5.28,405,7,-88.724713,46.381969,11947503,474.1,9.1,65.04752696,2007
NLA06608-R5:OTTAWA,7.95,8,1.05,231,2.38,148,3,-88.76232,46.083918,14443098,467.3,25.9,214.2154547,2007
NLA06608-R7101,0.15,25,118.4,352,29.38,6880,363,-100.668437,42.526174,16031178,896.43,1.5,255.5777259,2007
NLA06608-R7103,0.45,36,77.2,325,27.8,9359,839,-100.688615,42.578207,16031128,890.33,1.2,78.14503396,2007
NLA06608-R7104,NA,39,112.46,385,33.43,4166,1719,-100.717256,42.526966,16031188,903.68,1.1,29.21517991,2007
NLA06608-R7106,0.53,12,30.67,360,7.25,1281,318,-96.583853,40.630491,17405179,390.96,3.5,85.462799,2007
NLA06608-R715,0.55,14,70.27,501,5.55,1205,54,-92.4014,42.535944,22471471,258.45,4.3,17.86062752,2007
NLA06608-R716,1.35,8,15.01,701,3.99,544,23,-92.388594,42.479229,22473973,261.92,5.5,7.408552338,2007
NLA06608-R723,1.45,15,13.87,248,3.73,380,20,-96.798912,37.09209,21036051,353.39,5.2,28.55813848,2007
NLA06608-R728,0.95,7,21.28,223,4.69,333,19,-95.979428,38.791331,10113822,346.43,6.7,10.94025728,2007
NLA06608-R730,0.53,7,16.32,261,2.86,513,37,-96.42668,38.522226,20927480,386.94,9,148.3388903,2007
NLA06608-R733,0.88,30,14.26,195,5.89,637,62,-94.68362,38.50443,0,292.76,10.5,110.0385529,2007
NLA06608-R736,1.8,10,11.04,243,3.79,389,26,-95.815771,38.494153,20953598,316.15,20.1,2837.654421,2007
NLA06608-R746,1,16,17.28,195,4.29,408,37,-94.8906,38.1274,0,268.91,9,50.27754222,2007
NLA06608-R750,0.7,14,35.86,283,5.07,983,80,-96.410034,39.469161,3641154,422.12,4.3,6.686318538,2007
NLA06608-R759,1.55,0,4.78,3700,6.73,611,17,-98.568716,38.948542,7330556,462.24,22,3391.563591,2007
NLA06608-R764,1.3,13,7.98,181,3.79,350,14,-96.195593,37.232374,21780234,266.84,5.2,173.972043,2007
NLA06608-R767,3,13,0.79,154,2.8,203,10,-90.917282,37.726925,4637251,332.23,17.6,124.3663176,2007
NLA06608-R769,3.9,10,1.49,381,2.87,316,8,-91.054054,36.636707,7545539,173.23,5.5,17.68358015,2007
NLA06608-R770,3,9,2.7,188,2.43,223,5,-91.261113,37.386994,7516153,307.26,6,8.896599937,2007
NLA06608-R772,1.25,3,7.6,70,4.76,351,16,-91.480991,38.428911,7443611,237.43,9.5,31.92790702,2007
NLA06608-R775,2.4,4,5.36,352,4.06,326,10,-90.53646,38.228213,3626391,187.36,12.8,39.16514112,2007
NLA06608-R784,0.95,9,6.75,352,5.08,789,31,-103.116433,42.458365,16068089,1221.35,4.5,617.2867061,2007
NLA06608-R788,NA,40,7.28,351,32.11,3172,650,-100.7275,42.5433,16031162,902.52,1.1,22.04201735,2007
NLA06608-R791,0.15,84,101.25,8783,271.1,25638,2147,-102.446229,41.779509,17510888,1164.65,1,81.16735665,2007
NLA06608-R792,0.15,16,143.6,636,69.46,8647,393,-102.436342,41.731631,17510976,1152.46,1,132.2482733,2007
NLA06608-R796,0.21,36,99.52,574,39.87,7925,495,-102.397543,41.734746,17510964,1153.68,1.1,228.5924958,2007
NLA06608-TX:10,1,15,33.55,417,4.89,767,63,-98.408858,30.751822,5756912,270.79,8.3,9132.195666,2007
NLA06608-TX:14,1.65,19,8.16,413,4.87,468,16,-98.408858,30.751822,5756912,310.95,22.1,9132.195666,2007
NLA06608-TX:15,1.45,18,3.63,302,6.46,484,14,-98.99129,32.441373,5526841,460.2,11.6,100.4418567,2007
NLA06608-TX:19,1.55,20,8.43,188,7.41,1069,72,-95.293713,31.917152,4452402,129.52,12.8,481.4393492,2007
NLA06608-TX:22,0.55,12,109.83,87,4.43,258,11,-94.464052,32.044428,5278562,80.74,4.8,1426.251624,2007
NLA06608-TX:27,0.8,21,12.58,435,8.2,933,69,-100.50987,31.49062,12098527,581.77,4.8,919.8787852,2007
NLA06608-TX:29,2.55,4,3.89,466,3.99,308,8,-97.609119,31.003513,5787998,189.66,26.5,2660.162732,2007
NLA06608-TX:30,0.45,29,80.1,216,9.6,1433,181,-94.332424,33.249977,1127701,98.36,2.8,11936.45655,2007
NLA06608-TX:5,1.88,24,15.12,582,5.95,683,74,-98.389969,28.503123,10828960,55.04,15,11458.43038,2007
NLA06608-WI:LOWES,1.4,20,149.04,622,6.68,1566,67,-88.311533,43.218375,13290744,284.38,6.6,9.689531495,2007
NLA06608-WI:SY,1.25,31,32.9,515,12.07,905,49,-87.943978,43.958982,12175110,266.71,10.1,6.049792246,2007
NLA12_AL-101,1.925,14.5,17.76,374.5,2.335,440.5,27.5,-87.3913824,33.29204144,166759236,57.03,13.5,1301.87197,2012
NLA12_AL-101,1.925,14.5,17.76,374.5,2.335,440.5,27.5,-87.3913824,33.29204144,166759236,57.03,13.5,1301.87197,2012
NLA12_AL-102,0.675,7,10,76,3.38,389,12,-86.84344912,34.22781586,18587568,247.04,16.8,72.95042027,2012
NLA12_AL-103,0.775,19,32,199.9,2.83,449,56,-86.05315833,33.7624784,166759059,141.76,6,10363.25848,2012
NLA12_AL-104,0.75,14,8.945454545,345,2.68,344,37,-87.86108477,32.51586852,21677972,22.28,19.3,4731.474336,2012
NLA12_AL-105,0.475,18,90.28,31.1,6.83,1464,82,-88.35373896,31.62154629,21639448,50.83,4.5,32.56146308,2012
NLA12_AL-105,0.475,18,90.28,31.1,6.83,1464,82,-88.35373896,31.62154629,21639448,50.83,4.5,32.56146308,2012
NLA12_AL-112,1.05,21,9.386666667,52.4,3.82,379,33,-88.16688028,33.36486204,18628452,78.07,3.3,5.55544262,2012
NLA12_AL-113,1.45,30,1.27,22.5,3.41,248,27,-88.0527428,30.97184148,18522817,13.99,3.1,29.40501835,2012
NLA12_AL-114,0.65,10,17.5,175.9,3.6,510,62,-85.9316179,33.88200988,22200659,171.04,3,18.10471487,2012
NLA12_AL-R03,1.675,10,5.968,37.6,1.49,126,31,-85.81071637,33.32192301,22033983,317.68,7.8,22.42053898,2012
NLA12_AL-R05,1.65,15,6.088,20.7,2.5,326,24,-87.68596227,33.28949519,18203922,71.04,7,91.03472955,2012
NLA12_AR-101,0.6125,39,39.58,45.05,11.185,855.5,84,-92.26882632,34.53435079,22845861,74.14,1.8,105.7849996,2012
NLA12_AR-101,0.6125,39,39.58,45.05,11.185,855.5,84,-92.26882632,34.53435079,22845861,74.14,1.8,105.7849996,2012
NLA12_AR-102,0.3,18,74,118.1,5.33,1536,151,-90.96294056,35.58318947,9272602,69.01,1.9,95.89252695,2012
NLA12_AR-103,3.24,5,4.944,51.4,2.92,311,15,-93.07012469,34.41755034,167794922,118.4,10.7,2428.921192,2012
NLA12_AR-104,1.84,16,6.624,34.9,2.03,175,30,-93.63756822,35.5624593,7764393,203.73,2.9,44.682124,2012
NLA12_AR-105,1.3,33.5,9.461333335,72.65,8.82,537.5,36.5,-92.66059625,33.07556301,15219066,55.37,2.8,7.29500254,2012
NLA12_AR-105,1.3,33.5,9.461333335,72.65,8.82,537.5,36.5,-92.66059625,33.07556301,15219066,55.37,2.8,7.29500254,2012
NLA12_AR-106,0.48,20,59.2,244,5.02,1385,107,-91.14242843,36.06720319,7548451,82.69,1.4,222.5927542,2012
NLA12_AR-109,1.65,20,10.32,248,7.48,656,39,-94.05998348,33.81796398,3748090,107.3,2.5,4.149225261,2012
NLA12_AR-111,0.575,38,23.89333333,54.5,5.26,744,121,-92.50069818,34.60033557,22845785,120,1.7,2.061803018,2012
NLA12_AZ-101,2.55,8,5.0006666665,1166,3.97,338,45.5,-111.5241427,33.5692971,20476542,459,24,373.4884097,2012
NLA12_AZ-101,2.55,8,5.0006666665,1166,3.97,338,45.5,-111.5241427,33.5692971,20476542,459,24,373.4884097,2012
NLA12_AZ-102,NA,38,32.3,554,16.53,2045,631,-112.4386225,34.60431345,20451100,1567,4.8,119.179815,2012
NLA12_AZ-103,0.55,20,15.34,239,7.74,1055,259,-111.4006586,35.02357175,20524727,2168,3.5,81.45252873,2012
NLA12_AZ-106,1.5,6,5.244,1246,7.65,571,37,-114.7138943,33.40602291,10001770,69.11,4.3,55.00641968,2012
NLA12_AZ-107,0.225,12,10.42,477,6.1,628,234,-109.363087,34.3606808,20584396,1822,6,529.2331386,2012
NLA12_AZ-118,1.55,9,1.3,1096,3.42,483,38,-111.883581,33.38131121,20479908,365.97,7.2,8.007210087,2012
NLA12_AZ-123,0.03,275,253.8,2570,34.49,4094,392,-114.5090632,33.0266436,10001834,57.69,1.8,18.87422654,2012
NLA12_AZ-127,0.29,10,13.056,118.3,6.03,554,147,-112.1541634,35.28501346,20695686,2072.07,4,24.76589448,2012
NLA12_AZ-130,2.3,12.5,7.1933333335,581.5,2.585,298.5,62,-111.6185016,33.84530018,20438850,533.25,22,622.6993198,2012
NLA12_AZ-130,2.3,12.5,7.1933333335,581.5,2.585,298.5,62,-111.6185016,33.84530018,20438850,533.25,22,622.6993198,2012
NLA12_AZ-140,0.85,10,6.453333333,201,5.31,571,38,-109.8626777,32.8056793,21327603,1006.44,3.8,5.897283111,2012
NLA12_AZ-143,1.725,15,13.51111111,76,11.76,1201,75,-112.0134231,35.11670652,20449310,1997.64,4,16.72327332,2012
NLA12_AZ-145,1.05,28,39.2,275,14.02,1775,244,-109.090421,33.8293043,21351551,2403.42,4.3,48.4485317,2012
NLA12_AZ-157,0.275,28,241.2,82.5,6.41,3888,882,-109.4431103,34.03125525,20584554,2519.09,1.4,17.28230542,2012
NLA12_AZ-R01,NA,12,3.3075,19.54,4.51,253,11,-111.0867324,34.42742317,21747615,2220,7.8,24.13835303,2012
NLA12_AZ-R02,0.3,12,8.52,270,5.29,760,79,-109.9796571,34.16108989,21755810,2041.82,2.5,5.148899319,2012
NLA12_CA-101,1.385,22.5,14,212.5,6.615,473.5,30.65,-122.7433592,38.07832575,5329251,51.12,11.5,335.3416647,2012
NLA12_CA-101,1.385,22.5,14,212.5,6.615,473.5,30.65,-122.7433592,38.07832575,5329251,51.12,11.5,335.3416647,2012
NLA12_CA-102,0.39,55,99,690,8.83,1390,23.9,-116.7444419,33.23504244,20342929,818.28,2.1,731.021414,2012
NLA12_CA-103,10.59,5,0.2,27,1.62,322,4.1,-120.4389061,39.11326334,14991593,1592.46,19.3,574.7253533,2012
NLA12_CA-104,8.78,5,2.2,292,6.82,435,4.9,-119.0738863,37.78873902,20287024,2323.16,28.5,118.8169149,2012
NLA12_CA-105,0.65,35,12,772,4.39,551,688,-121.5353649,38.50847142,15033533,3.21,3.8,21.36925395,2012
NLA12_CA-106,0.31,35,176,2632,28.1,3830,591,-115.512784,33.07900474,22597891,-53.27,2.2,62.78533719,2012
NLA12_CA-107,5.3,5,3.8,30,3.07,149,10.2,-119.9996916,38.47629345,120051897,2227.25,7.3,70.01844691,2012
NLA12_CA-108,6.38,5,9,29,1.49,156,4.8,-119.5111573,37.14922318,17114573,300.34,13.5,69.77191048,2012
NLA12_CA-111,3.5625,7.5,2.35,50,1.64,74.1,5.65,-121.0410833,39.013583,15012301,488.8,4.8,146.5493939,2012
NLA12_CA-111,3.5625,7.5,2.35,50,1.64,74.1,5.65,-121.0410833,39.013583,15012301,488.8,4.8,146.5493939,2012
NLA12_CA-112,4.81,5,3.4,124,1.84,167,7.5,-121.2786137,39.37366934,8060117,425.25,5.8,21.60541441,2012
NLA12_CA-116,9.605,25,1.4,40,1.59,62.6,62.6,-122.3816476,41.22806098,7964717,1658,34,19.58614266,2012
NLA12_CA-119,3.995,5,8,58,1.92,114,4.1,-120.4968436,37.95383641,120051899,332.34,32.5,4470.73541,2012
NLA12_CA-121,2.33,25,2.8,200,4.2,334,12.3,-118.9092314,36.08284307,14930103,199.55,13.8,1005.9283,2012
NLA12_CA-123,3.385,5,2,27,2.84,145,9.7,-119.9656214,38.76397086,8921715,2445.3,5.2,10.42702163,2012
NLA12_CA-128,2.18,25,5,156,4.32,340,29.5,-122.8416693,39.72615676,8297113,1811.55,3.1,1.033384661,2012
NLA12_CA-132,4.085,5,4,67,1.48,137,11.6,-122.6943291,40.50757762,2797909,613.92,8.3,36.17217915,2012
NLA12_CA-135,7.765,5,3.8,23,1.53,78,5.6,-120.0450767,38.69849847,14981180,2378.19,15.5,245.7747884,2012
NLA12_CA-138,NA,5,2.6,24,4.99,333,10.5,-121.1651745,40.51311798,20291151,1976.21,0.8,8.907100118,2012
NLA12_CA-141,1.68,40,21,205,8.08,778,33.7,-122.9319835,39.09599481,8005415,455.8,3.2,1.613422335,2012
NLA12_CA-143,4.835,5,2.7,660,4.41,339,26.8,-121.9971818,37.56448938,2806117,13.06,7.8,2.481529197,2012
NLA12_CA-145,1.96,5,17,528,5.59,428,33.6,-121.8722039,37.24681552,17693779,55.78,3,4.667632946,2012
NLA12_CA-154,0.39,60,3.3,226,2.45,282,166,-120.00287,40.63158462,120053477,1329.45,2.5,37.07423963,2012
NLA12_CA-156,0.43,10,31,354,2.76,443,53,-117.2618539,34.49328953,120052909,846.17,4,76.83942876,2012
NLA12_CA-157,2.49,5,3.4,45,2,69.8,4.1,-120.4335059,37.3732653,21611075,76.93,6.7,168.429028,2012
NLA12_CA-166,NA,5,0.5,14,1.93,162,4.1,-120.7127085,39.76106147,8038643,1884.91,6.2,12.60971255,2012
NLA12_CA-167,4.865,15,1.3,31,3.38,112,4.1,-120.578516,39.30959639,14991537,1797.3,7.8,10.09473893,2012
NLA12_CA-168,0.805,30,111,870,7.67,2380,434,-117.8101552,33.8011914,22560286,98.57,23.5,70.10301509,2012
NLA12_CA-172,12.3,5,0.8,680,28.1,265,14.8,-117.0432688,33.15989079,20341411,314.7,12.3,25.61192863,2012
NLA12_CA-174,3.28,5,6.7,390,4.13,731,77.7,-121.6012966,37.91390879,1890236,0,5.5,15.33535344,2012
NLA12_CA-180,4.9,10,3.4,60,1.69,127,4.1,-121.131213,38.72817607,20194524,142.8,28.6,4477.606177,2012
NLA12_CA-181,2.26,15,6,455,4.57,319,39.7,-121.6910013,37.17995179,17693813,95.36,5.3,14.37020861,2012
NLA12_CA-188,1.875,20,13,311,6.67,593,25.6,-122.1186618,37.77693239,2803209,141.06,28.5,309.7251775,2012
NLA12_CA-190,0.315,30,33,132,12.7,1320,123,-121.0282226,38.06047879,2975088,42.15,2,48.14144143,2012
NLA12_CA-200,10.2,5,1.4,16,1.04,152,4.1,-120.322472,39.36848919,8932978,2314.27,9.7,13.90867569,2012
NLA12_CA-206,3.8,5,1.6,130,0.75,71.1,5.6,-122.2541896,40.76439588,120054083,325.4,44.5,11052.35363,2012
NLA12_CA-208,NA,55,9,2600,36.1,2610,29.9,-121.8782454,41.99178315,2554839,1246.23,1.1,180.0083266,2012
NLA12_CA-212,4.57,20,2,18,4.09,175,8.3,-121.2222947,39.96955481,2775006,1865.21,14,16.2944611,2012
NLA12_CA-223,8.515,5,0.8,57,1.77,66.8,4.1,-119.0030315,37.60310878,120053886,2732.75,24.3,34.97828404,2012
NLA12_CA-R01,4.85,15,0.636,158.6,2.95,174,31,-122.6274594,37.94905065,5330665,198.57,21.5,99.66084063,2012
NLA12_CA-R02,3.5,6,1.508,64,1.77,140,40,-120.0965946,39.40604459,8932970,1709.58,15.5,385.8957227,2012
NLA12_CA-R03,3.45,17,5.04,35.8,1.56,121,16,-120.2158143,37.66379232,21606665,255.73,44,2267.070511,2012
NLA12_CA-R05,NA,8,0.592,4.64,1.42,68,6,-121.2909231,40.45893329,2772456,2199.11,4,2.894677356,2012
NLA12_CA-R06,6,5,0.650666667,22,3.39,294,33,-121.3623357,40.39703508,2772492,1772.81,5.5,2.919234551,2012
NLA12_CA-R09,NA,9,0.422,83.2,1.4,150,14,-119.2594305,38.04703186,8914599,2969.81,2,3.827814934,2012
NLA12_CA-R10,2.35,11,1.944,59,3.68,289,59,-121.3588354,40.40351019,2772488,1653.01,12,18.22610848,2012
NLA12_CA-R12,5.5,8,0.0664,11.67,2.46,281,10,-121.299224,40.38862429,2772494,1639.81,5.5,8.146257736,2012
NLA12_CA-R13,10.5,9,0.493,83.1,0.91,74,11,-119.2654654,38.04692295,8914597,2993.11,4,10.12820815,2012
NLA12_CO-101,0.34,16.5,38.5335,11155,32.81,3294.5,100,-102.7612671,38.30009665,1594371,1181.28,1.7,303.645989,2012
NLA12_CO-101,0.34,16.5,38.5335,11155,32.81,3294.5,100,-102.7612671,38.30009665,1594371,1181.28,1.7,303.645989,2012
NLA12_CO-102,7.09,14,0.92,81.8,1.62,135,29,-108.0511795,38.99724122,3230751,3070.94,12,14.98464518,2012
NLA12_CO-103,0.925,10,4.768,651,5.07,331,17,-105.0336532,40.43632395,11646,1510.61,4.5,611.5611803,2012
NLA12_CO-104,0.27,27,218,3340,15.09,6200,435,-104.9472807,40.22358076,2890152,1487.14,6.2,72.49623774,2012
NLA12_CO-105,0.315,18,101.3,246,9.66,1079,114,-108.4056506,37.4167824,3262179,2213,4.6,65.38610038,2012
NLA12_CO-106,2.95,15,2.2,159.2,3.34,235,15,-105.1266943,40.33707955,16000330,1562.41,6.7,189.8164828,2012
NLA12_CO-107,7.39,8,1.224,215,0.73,104,16,-107.885134,37.8246388,18377442,2959.6,15.9,50.09886464,2012
NLA12_CO-108,NA,10,0.371,35.1,1.41,71,25,-105.1063606,38.7911491,946899,3147,4.9,10.22284808,2012
NLA12_CO-109,3.05,28,5.993,30.4,4.57,215,16,-105.7470802,40.05558648,1233765,3029.04,12,51.02796638,2012
NLA12_CO-110,0.62,1,15.62,628,6.1,824,43,-105.112227,39.99496234,2890996,1620.93,3.5,18.24577471,2012
NLA12_CO-111,0.76,9,3.513333333,90.5,2.89,140,26,-105.2171741,40.0798358,2888348,1576.75,5.5,217.4881284,2012
NLA12_CO-114,1.395,33,5.8,53,5.09,345,37,-107.9111308,39.03670301,3230297,3105.21,5,5.726832826,2012
NLA12_CO-115,NA,12,3.04,22.2,2.67,244,14,-107.3583306,40.00305447,1342174,2994.12,3.5,3.511584722,2012
NLA12_CO-117,1.675,22,6.102857143,201,4.77,538,33,-107.1129943,37.31623199,17030676,2348.41,4.5,35.17102053,2012
NLA12_CO-119,10.4,10,1.16,12.07,0.48,398,5,-105.604528,40.25822853,2888108,3594.97,30,6.135920724,2012
NLA12_CO-121,NA,18,3.946666667,41.5,2.13,255,84,-107.1127777,37.67328141,17905749,3530.52,2.9,2.056298199,2012
NLA12_CO-124,3.675,30,0.525,1339,15.37,1480,110,-104.9732957,39.93104164,228961,1600.49,4.5,9.204629265,2012
NLA12_CO-125,5.75,20,1.264,45.9,1.29,61,11,-106.3916958,39.22067903,916277,2959.99,6,1.638010034,2012
NLA12_CO-127,2.085,18,97.2,424,8.09,936,712,-104.9459108,40.12169493,2890238,1509.83,4.8,24.71587035,2012
NLA12_CO-129,2.1,8,3.104,3580,5.87,744,45,-104.3381595,37.28488371,936730,1720.86,1.6,2.905501949,2012
NLA12_CO-130,3.505,6,5.187692308,41.7,0.78,185,9,-106.1674308,39.64574357,1312039,3435.34,5,3.837669916,2012
NLA12_CO-131,3.1125,24,12.5737362615,325.5,5.375,417,47.5,-106.0119684,40.94491896,17496123,2410.41,7.1,17.39618854,2012
NLA12_CO-131,3.1125,24,12.5737362615,325.5,5.375,417,47.5,-106.0119684,40.94491896,17496123,2410.41,7.1,17.39618854,2012
NLA12_CO-133,NA,19,1.104,30.6,1.7,90,14,-107.5965489,37.54114004,17013513,3329.18,1.9,15.67964295,2012
NLA12_CO-R01,7.6,10,1.372,90.4,1.84,116,36,-107.231024,39.9856728,1343650,2934,48,130.9079857,2012
NLA12_CO-R04,5.75,15,2.293333333,25.5,2.09,118,20,-105.3725581,40.2166095,2888150,1951.04,19.7,79.39618467,2012
NLA12_CO-R07,3.05,16,2.116,93.4,1.58,265,120,-107.117692,40.14319362,1354798,3107.87,3.5,2.544565294,2012
NLA12_CO-R10,2.55,18,5.136,252,8.27,666,28,-107.7039121,40.17407647,3112461,2297.97,6.2,1.889683719,2012
NLA12_CT-101,1.71,36.5,6.752,116,4.875,350,28,-72.21958455,41.92395129,6160981,205.1,2,19.46022047,2012
NLA12_CT-101,1.71,36.5,6.752,116,4.875,350,28,-72.21958455,41.92395129,6160981,205.1,2,19.46022047,2012
NLA12_CT-102,6.85,8,1.52,57.2,2.11,176,7,-73.03985488,41.8811168,6110045,285.96,19.5,99.98450318,2012
NLA12_CT-103,4.65,18,2.324,110.8,2.53,205,19,-73.14469782,41.67757315,7711476,198.75,23,56.19967245,2012
NLA12_CT-104,1.45,38,28.404,121.4,4.33,825,48,-71.9511164,41.95084399,6147915,86.77,5,36.73243131,2012
NLA12_CT-105,1.1,15,26.08,253,3.85,763,69,-73.44712926,41.89704559,7711148,258.17,5.7,10.59169184,2012
NLA12_CT-107,2.25,28,4.277333333,61.9,4.36,244,18,-72.48613163,41.3389906,7701750,52.68,4,32.98197277,2012
NLA12_CT-108,2.5,30,7.84,114.2,3.5,311,28,-73.20748141,41.65348504,7711522,271.75,2,38.90985797,2012
NLA12_CT-115,4.445,10.5,3.796,73.9,2.665,261.5,12,-72.32903222,41.71185606,6161549,151.74,6.5,111.7119893,2012
NLA12_CT-115,4.445,10.5,3.796,73.9,2.665,261.5,12,-72.32903222,41.71185606,6161549,151.74,6.5,111.7119893,2012
NLA12_CT-118,4.35,0,2.112,137.5,2.6,255,5,-71.88798099,41.77454096,6148083,59.75,8.7,25.5197079,2012
NLA12_CT-126,3.74,18,2.82,49.4,3.06,278,15,-72.10979305,41.84051817,6161203,156.76,3.4,33.91858309,2012
NLA12_DE-101,0.4125,20,79.066666665,198.75,3.56,1217.5,132,-75.68735124,39.42401394,4652598,0,1.6,65.4747537,2012
NLA12_DE-101,0.4125,20,79.066666665,198.75,3.56,1217.5,132,-75.68735124,39.42401394,4652598,0,1.6,65.4747537,2012
NLA12_DE-102,0.325,30,78,177.9,5.5,1495,227,-75.52117937,38.98857897,8075982,1.89,1.5,23.04867436,2012
NLA12_DE-103,1.38,30,12.72,78,2.95,923,81,-75.55096879,38.64269726,8390734,1.55,1.7,27.27602749,2012
NLA12_DE-104,0.57,32,45.12,154,3.98,2730,182,-75.56233222,38.55949766,8390908,1.55,2.3,34.45884719,2012
NLA12_DE-105,NA,17.5,3.292,163.15,2.15,7141,22,-75.62927498,38.55992891,8390906,1.96,2.4,7.112233821,2012
NLA12_DE-105,NA,17.5,3.292,163.15,2.15,7141,22,-75.62927498,38.55992891,8390906,1.96,2.4,7.112233821,2012
NLA12_DE-107,NA,25,8.48,132.2,3.52,723,30,-75.38016332,38.86695206,8076098,2.15,1.6,14.22160773,2012
NLA12_DE-121,0.575,260,15.472,137.4,2.58,2185,191,-75.51111717,38.51997073,8390936,7.95,1.2,23.80019663,2012
NLA12_FL-101,0.4375,25,9.94,535.5,13.11,1134,127,-80.86112023,26.96218896,166757656,4.52,3.2,167489.6089,2012
NLA12_FL-101,0.4375,25,9.94,535.5,13.11,1134,127,-80.86112023,26.96218896,166757656,4.52,3.2,167489.6089,2012
NLA12_FL-102,0.575,28,27.68,294,14.57,1491,43.5,-81.70722184,28.09204922,16793645,38.73,3.4,289.8131363,2012
NLA12_FL-102,0.575,28,27.68,294,14.57,1491,43.5,-81.70722184,28.09204922,16793645,38.73,3.4,289.8131363,2012
NLA12_FL-103,0.125,25,80.9,415,21.61,4763,132,-81.62390666,28.62012601,16632086,19.85,1,12408.32607,2012
NLA12_FL-104,0.75,16,16.32,223,6.03,820,25,-81.35520745,28.63214149,10994803,19.8,6.2,39.15276905,2012
NLA12_FL-105,0.65,25,88.8,388,18.68,2853,81,-81.83982976,28.89574438,16636112,17.7,3,6348.877989,2012
NLA12_FL-106,0.725,67,3.144,173.1,13.02,519,46,-81.13770674,28.63737421,10994747,11.26,2.4,24.47050394,2012
NLA12_FL-107,5.7,9,2.3776,465,5.86,546,9,-81.83447199,28.17018584,16952318,42.88,5.6,30.03492592,2012
NLA12_FL-108,0.65,29,34.48888889,95.3,8.43,854,70,-84.56553879,30.43458497,10363726,20.82,5,3360.424755,2012
NLA12_FL-109,0.675,160,34.64,1206,20.73,1421,77,-81.26992474,28.8388165,10996865,0.3,1.9,3565.564552,2012
NLA12_FL-110,1.7125,7.5,8.413333335,47.45,3.98,469.5,22,-81.50927927,27.84218818,21480132,29.37,2.5,1.870654899,2012
NLA12_FL-110,1.7125,7.5,8.413333335,47.45,3.98,469.5,22,-81.50927927,27.84218818,21480132,29.37,2.5,1.870654899,2012
NLA12_FL-114,1.5,4,4.184615385,156.2,7.87,761,20,-81.38955715,28.62073805,10994915,24.72,6.1,6.37106718,2012
NLA12_FL-123,4.875,10,1.818,41.05,5.205,234,7,-81.35075299,27.20734613,21489910,33.47,12,34.53119775,2012
NLA12_FL-123,4.875,10,1.818,41.05,5.205,234,7,-81.35075299,27.20734613,21489910,33.47,12,34.53119775,2012
NLA12_FL-126,0.55,53,11.30666667,187.4,14.16,1279,50,-81.41000805,28.02489816,166757640,15.52,1.9,2674.826553,2012
NLA12_FL-130,0.325,37,10.9,147.7,11.55,874,58,-81.77977349,28.56416506,16632810,28.99,2.8,21.50698766,2012
NLA12_FL-132,0.375,32,34.572,448,29.97,2820,83,-81.49292185,26.42221393,16757722,5.41,0.6,605.4412435,2012
NLA12_FL-141,0.65,17,17.25714286,21.8,1.58,321,27,-85.70778846,30.51614943,2239997,23.09,0.7,32.73195533,2012
NLA12_FL-R04,0.975,150,5.155555556,137.3,25.2,1078,48,-81.90578186,29.23344674,16628932,12.6,1.5,175.0209169,2012
NLA12_FL-R06,0.475,210,2.125,62.1,17.76,596,35,-82.43711308,30.22667337,18260065,46.63,2.3,719.2747735,2012
NLA12_GA-101,1.15,98,41.848,37980,16.94,1368,160.5,-81.41324075,31.05990761,9900875,0.71,2.5,9.741400804,2012
NLA12_GA-101,1.15,98,41.848,37980,16.94,1368,160.5,-81.41324075,31.05990761,9900875,0.71,2.5,9.741400804,2012
NLA12_GA-102,0.3,29,58.4,79.2,5.67,425,157,-81.8952677,33.29924834,22721231,31.76,1.2,5.011122915,2012
NLA12_GA-103,0.95,25,24.48,37.4,3.24,330,37,-84.29710667,32.0700182,6456569,110.89,3.3,32.2687803,2012
NLA12_GA-104,2.315,10,5.024,60,2.14,221,15,-84.64845153,34.13780782,6495140,256.03,12.5,3511.416103,2012
NLA12_GA-105,3.24,15,0.9328,18.37,0.94,73,19,-84.25515016,34.7978933,19668381,515.11,20.3,1341.256047,2012
